Status,Prob.Name,lb.final,ub.final,box.final,iters.first,iters.final,time.first,time.final
Success,meanvar,5.2433205998034325,5.243545467030148,"[array([-9.53674316e-07,  1.90734863e-06]), array([-9.53674316e-07,  1.90734863e-06]), array([0.01442719, 0.01443005]), array([0.46472073, 0.46472359]), array([-9.53674316e-07,  1.90734863e-06]), array([0.09044456, 0.09044743]), array([0.43040276, 0.43040562]), array([0.115     , 0.11500381])]",159,159,17.07804250717163,17.07804250717163
