Status,Prob.Name,lb.final,ub.final,box.final,iters.first,iters.final,time.first,time.final
Success,hypcir_v2,0,0,"[array([0.  , 0.75]), array([1.5, 3. ])]",14,14,0.18752026557922363,0.18752026557922363
