Status,Prob.Name,lb.final,ub.final,box.final,iters.first,iters.final,time.first,time.final
Success,ex2_1_2_v2,-213.00001978878845,-212.99995374680051,"[array([0.00000000e+00, 9.53674316e-07]), array([0.99999809, 1.        ]), array([0.00000000e+00, 1.90734863e-06]), array([0.99999619, 0.99999809]), array([0.99999809, 1.        ]), array([19.99999881, 20.00000006])]",2655,2655,426.6795709133148,426.6795709133148
