Status,Prob.Name,lb.final,ub.final,box.final,iters.first,iters.final,time.first,time.final
Success,makela3,3.0556392971448072e-09,3.091169986646491e-09,"[array([3.87597186e-06, 3.87600739e-06]), array([-7.17846062e-05, -7.17845707e-05]), array([5.92385776e-05, 5.92386131e-05]), array([-6.98932010e-05, -6.98931655e-05]), array([-5.79689239e-05, -5.79688884e-05]), array([-3.27273181e-06, -3.27269628e-06]), array([5.65856787e-05, 5.65857142e-05]), array([2.16737206e-06, 2.16740759e-06]), array([6.93023967e-05, 6.93024322e-05]), array([-0.00021726, -0.00021726]), array([-6.89381005e-05, -6.89380650e-05]), array([-3.49980845e-06, -3.49977292e-06]), array([5.56200967e-05, 5.56201322e-05]), array([-5.56194216e-05, -5.56193860e-05]), array([5.56146960e-05, 5.56147315e-05]), array([6.15903895e-05, 6.15904250e-05]), array([-3.72071340e-05, -3.72070985e-05]), array([-6.08700047e-05, -6.08699692e-05]), array([-5.60710166e-05, -5.60709811e-05]), array([-6.10402323e-05, -6.10401967e-05]), array([3.05563930e-09, 3.09116999e-09])]",1029,1029,280.23980355262756,280.23980355262756
