Status,Prob.Name,lb.final,ub.final,box.final,iters.first,iters.final,time.first,time.final
Success,extrasim,1.0,1.0572261810302734,"[array([0.03815079, 0.07630157]), array([0.9618454, 1.       ])]",3,35,0.05108332633972168,0.5442357063293457
