Status,Prob.Name,lb.final,ub.final,box.final,iters.first,iters.final,time.first,time.final
Success,dccircuit,0,0,"[array([10.82829982, 10.82830019]), array([10, 10]), array([0.56908987, 0.56909025]), array([-0.31183027, -0.31182989]), array([0.53205974, 0.53206012]), array([0.25725998, 0.25726035]), array([0.29623881, 0.29623918]), array([0.82829893, 0.82829967]), array([0.25920868, 0.25920942]), array([0.03897846, 0.0389792 ])]",258,258,198.40802311897278,198.40802311897278
