Status,Prob.Name,lb.final,ub.final,box.final,iters.first,iters.final,time.first,time.final
Success,kapur,0,0,"[array([1.35520179, 1.35520225]), array([3.21563763, 3.2156381 ]), array([2.54705102, 2.54705148]), array([0.14049092, 0.14049138]), array([2.68754195, 2.6875423 ]), array([4.57083904, 4.57083975]), array([0.35783785, 0.35783856]), array([4.35783751, 4.35783822]), array([2.96610951, 2.96610997])]",348,348,10.203073501586914,10.203073501586914
