Status,Prob.Name,lb.final,ub.final,box.final,iters.first,iters.final,time.first,time.final
Success,genhs28,0.927170061362983,0.9271853625669182,"[array([0.16421208, 0.16421325]), array([-0.05204751, -0.05204635]), array([0.31329332, 0.31329448]), array([0.14181968, 0.14182085]), array([0.13435555, 0.13435672]), array([0.19648913, 0.19649029]), array([0.15755479, 0.15755595]), array([0.16279982, 0.16280099]), array([0.17228163, 0.17228396]), array([0.16421092, 0.16421325])]",338,338,19.983845949172974,19.983845949172974
