Status,Prob.Name,lb.final,ub.final,box.final,iters.first,iters.final,time.first,time.final
Success,ku,0,0,"[array([1.99999983, 2.00000001]), array([-5.00000011, -4.99999993]), array([-1.00000009, -0.99999992]), array([4.99999993, 5.00000011]), array([-4.00000002, -3.99999984]), array([-3.0000001 , -2.99999992]), array([2.99999992, 3.0000001 ]), array([-2.00000001, -1.99999983]), array([3.99999966, 4.00000002]), array([0.99999974, 1.00000009])]",498,498,951.274215221405,951.274215221405
